level	batch	reading_id	word	reading	meaning	han_viet
n3_basic_drafts	batch_0141_0150	R_0147	指摘	してき	chỉ ra, nêu ra (vấn đề)	Chỉ Trích
n3_basic_drafts	batch_0141_0150	R_0148	清掃	せいそう	dọn dẹp, vệ sinh	Thanh Tảo
n3_basic_drafts	batch_0141_0150	R_0148	打ち解ける	うちとける	hòa nhập, cởi mở với nhau	Đả Giải
n3_basic_drafts	batch_0141_0150	R_0148	幅広い	はばひろい	đa dạng, rộng rãi	Phúc Quảng
n3_basic_drafts	batch_0141_0150	R_0148	達成感	たっせいかん	cảm giác hoàn thành, cảm giác đạt được	Đạt Thành Cảm
n3_basic_drafts	batch_0141_0150	R_0148	つながり	つながり	mối liên kết, sự kết nối	
n3_basic_drafts	batch_0141_0150	R_0148	満たされる	みたされる	được thỏa mãn, được lấp đầy	Mãn
n3_basic_drafts	batch_0141_0150	R_0148	努力	どりょく	nỗ lực, cố gắng	Nỗ Lực
n3_basic_drafts	batch_0141_0150	R_0148	協力	きょうりょく	hợp tác, phối hợp	Hiệp Lực
n3_basic_drafts	batch_0141_0150	R_0148	災害ボランティア	さいがいぼらんてぃあ	tình nguyện viên cứu trợ thiên tai	Tai Hại
n3_basic_drafts	batch_0141_0150	R_0149	一人暮らし	ひとりぐらし	sống một mình	Nhất Nhân Mộ
n3_basic_drafts	batch_0141_0150	R_0149	コツをつかむ	こつをつかむ	nắm được bí quyết	
n3_basic_drafts	batch_0141_0150	R_0149	旬	しゅん	đúng mùa, theo mùa	Tuần
n3_basic_drafts	batch_0141_0150	R_0149	積極的	せっきょくてき	chủ động, tích cực	Tích Cực Đích
n3_basic_drafts	batch_0141_0150	R_0149	凝った	こった	cầu kỳ, công phu	Ngưng
n3_basic_drafts	batch_0141_0150	R_0149	手段	しゅだん	phương tiện, cách thức	Thủ Đoạn
n3_basic_drafts	batch_0141_0150	R_0149	栄養	えいよう	dinh dưỡng	Vinh Dưỡng
n3_basic_drafts	batch_0141_0150	R_0149	繰り返す	くりかえす	lặp đi lặp lại	Sào Phản
n3_basic_drafts	batch_0141_0150	R_0150	志望校	しぼうこう	trường mơ ước, trường muốn thi vào	Chí Vọng Giáo
n3_basic_drafts	batch_0141_0150	R_0150	模試	もし	thi thử	Mô Thí
n3_basic_drafts	batch_0141_0150	R_0150	過去問	かこもん	đề thi các năm trước	Quá Khứ Vấn
n3_basic_drafts	batch_0141_0150	R_0150	解き直す	ときなおす	làm lại (bài đã sai)	Giải Trực
n3_basic_drafts	batch_0141_0150	R_0150	励まし合う	はげましあう	động viên lẫn nhau	Lệ Hợp
n3_basic_drafts	batch_0141_0150	R_0150	合格発表	ごうかくはっぴょう	công bố kết quả đỗ	Hợp Cách Phát Biểu
n3_basic_drafts	batch_0141_0150	R_0150	忍耐力	にんたいりょく	sức chịu đựng, tính kiên nhẫn	Nhẫn Nại Lực
n3_basic_drafts	batch_0141_0150	R_0150	時間配分	じかんはいぶん	phân bổ thời gian	Thì Gian Phối Phân
n3_basic_drafts	batch_0151_0160	R_0151	上陸	じょうりく	đổ bộ (bão, quân đội)	Thượng Lục
n3_basic_drafts	batch_0151_0160	R_0151	気象庁	きしょうちょう	Cục khí tượng	Khí Tượng Sảnh
n3_basic_drafts	batch_0151_0160	R_0151	避難	ひなん	sơ tán, lánh nạn	Tị Nan
n3_basic_drafts	batch_0151_0160	R_0151	規模	きぼ	quy mô	Quy Mô
n3_basic_drafts	batch_0151_0160	R_0151	懐中電灯	かいちゅうでんとう	đèn pin	Hoài Trung Điện Đăng
n3_basic_drafts	batch_0151_0160	R_0151	防災意識	ぼうさいいしき	ý thức phòng chống thiên tai	Phòng Tai Ý Thức
n3_basic_drafts	batch_0151_0160	R_0151	警戒レベル	けいかいれべる	mức độ cảnh báo (hệ thống 5 cấp từ 2019)	Cảnh Giới
n3_basic_drafts	batch_0151_0160	R_0151	停電	ていでん	mất điện	Đình Điện
n3_basic_drafts	batch_0151_0160	R_0151	避難場所	ひなんばしょ	địa điểm sơ tán	Tị Nan Tràng Sở
n3_basic_drafts	batch_0151_0160	R_0152	物価	ぶっか	giá cả (hàng hóa)	Vật Giá
n3_basic_drafts	batch_0151_0160	R_0152	特売品	とくばいひん	hàng khuyến mãi đặc biệt	Đặc Mại Phẩm
n3_basic_drafts	batch_0151_0160	R_0152	節約	せつやく	tiết kiệm	Tiết Ước
n3_basic_drafts	batch_0151_0160	R_0152	送料	そうりょう	phí vận chuyển	Tống Liêu
n3_basic_drafts	batch_0151_0160	R_0152	衝動買い	しょうどうがい	mua sắm bốc đồng	Xung Động Mãi
n3_basic_drafts	batch_0151_0160	R_0152	家計	かけい	ngân sách gia đình, chi tiêu gia đình	Gia Kế
n3_basic_drafts	batch_0151_0160	R_0152	キャッシュレス決済	きゃっしゅれすけっさい	thanh toán không dùng tiền mặt	Quyết Tế
n3_basic_drafts	batch_0151_0160	R_0152	ポイント還元	ぽいんとかんげん	hoàn điểm thưởng	Hoàn Nguyên
n3_basic_drafts	batch_0151_0160	R_0152	まとめ買い	まとめがい	mua gom, mua số lượng lớn một lần	Mãi
n3_basic_drafts	batch_0151_0160	R_0153	身振り手振り	みぶりてぶり	cử chỉ điệu bộ	Thân Chấn Thủ Chấn
n3_basic_drafts	batch_0151_0160	R_0153	言葉の壁	ことばのかべ	rào cản ngôn ngữ	Ngôn Diệp Bích
n3_basic_drafts	batch_0151_0160	R_0153	現地	げんち	địa phương, nơi tại chỗ	Hiện Địa
n3_basic_drafts	batch_0151_0160	R_0153	伝統的	でんとうてき	truyền thống	Truyền Thống Đích
n3_basic_drafts	batch_0151_0160	R_0153	帰国	きこく	về nước	Quy Quốc
n3_basic_drafts	batch_0151_0160	R_0153	世界を広げる	せかいをひろげる	mở rộng thế giới, mở mang tầm nhìn	Thế Giới Quảng
n3_basic_drafts	batch_0151_0160	R_0153	乗り越える	のりこえる	vượt qua (khó khăn, thử thách)	Thừa Việt
n3_basic_drafts	batch_0151_0160	R_0153	予想外	よそうがい	ngoài dự kiến, bất ngờ	Dư Tưởng Ngoại
n3_basic_drafts	batch_0151_0160	R_0153	自信がつく	じしんがつく	tự tin hơn, có thêm tự tin	Tự Tín
n3_basic_drafts	batch_0151_0160	R_0154	介護	かいご	chăm sóc (người già, người bệnh)	Giới Hộ
n3_basic_drafts	batch_0151_0160	R_0154	戸惑う	とまどう	bối rối, lúng túng	Hộ Hoặc
n3_basic_drafts	batch_0151_0160	R_0154	役割分担	やくわりぶんたん	phân chia vai trò	Dịch Cát Phân Đam
n3_basic_drafts	batch_0151_0160	R_0154	わがまま	わがまま	ích kỷ, bướng bỉnh	
n3_basic_drafts	batch_0151_0160	R_0154	絆	きずな	sợi dây liên kết, tình cảm gắn bó	Bán
n3_basic_drafts	batch_0151_0160	R_0154	実感	じっかん	cảm nhận thực sự, thấm thía	Thực Cảm
n3_basic_drafts	batch_0151_0160	R_0154	介護保険	かいごほけん	bảo hiểm điều dưỡng (chế độ hỗ trợ chăm sóc người già Nhật Bản)	Giới Hộ Bảo Hiểm
n3_basic_drafts	batch_0151_0160	R_0154	ケアマネジャー	けあまねじゃー	quản lý chăm sóc, care manager	
n3_basic_drafts	batch_0151_0160	R_0154	立場	たちば	lập trường, hoàn cảnh, vị trí	Lập Tràng
n3_basic_drafts	batch_0151_0160	R_0155	所属	しょぞく	thuộc về, là thành viên của	Sở Chúc
n3_basic_drafts	batch_0151_0160	R_0155	責任感	せきにんかん	tinh thần trách nhiệm	Trách Nhâm Cảm
n3_basic_drafts	batch_0151_0160	R_0155	キャプテン	きゃぷてん	đội trưởng	
n3_basic_drafts	batch_0151_0160	R_0155	冷静	れいせい	bình tĩnh, điềm tĩnh	Lãnh Tĩnh
n3_basic_drafts	batch_0151_0160	R_0155	悔しい	くやしい	tức, tiếc, ấm ức	Hối
n3_basic_drafts	batch_0151_0160	R_0155	原動力	げんどうりょく	động lực, nguồn sức mạnh	Nguyên Động Lực
n3_basic_drafts	batch_0151_0160	R_0155	尽くす	つくす	cống hiến hết mình, tận tụy	Tẫn
n3_basic_drafts	batch_0151_0160	R_0155	成長	せいちょう	trưởng thành, phát triển	Thành Trường
n3_basic_drafts	batch_0151_0160	R_0156	ご当地グルメ	ごとうちぐるめ	ẩm thực đặc sản địa phương	Đương Địa
n3_basic_drafts	batch_0151_0160	R_0156	名物料理	めいぶつりょうり	món ăn đặc sản nổi tiếng	Danh Vật Liêu Lí
n3_basic_drafts	batch_0151_0160	R_0156	調理法	ちょうりほう	phương pháp nấu ăn	Điều Lí Pháp
n3_basic_drafts	batch_0151_0160	R_0156	活性化	かっせいか	sôi động hóa, hoạt hóa	Hoạt Tính Hóa
n3_basic_drafts	batch_0151_0160	R_0156	反映	はんえい	phản ánh	Phản Ánh
n3_basic_drafts	batch_0151_0160	R_0156	琉球王国	りゅうきゅうおうこく	vương quốc Ryukyu (lịch sử Okinawa)	Lưu Cầu Vương Quốc
n3_basic_drafts	batch_0151_0160	R_0156	根付く	ねづく	bén rễ, ăn sâu vào (văn hóa, phong tục)	Căn Phó
n3_basic_drafts	batch_0151_0160	R_0156	気候	きこう	khí hậu	Khí Hậu
n3_basic_drafts	batch_0151_0160	R_0157	テレワーク	てれわーく	làm việc từ xa (remote work)	
n3_basic_drafts	batch_0151_0160	R_0157	導入	どうにゅう	áp dụng, đưa vào sử dụng	Đạo Nhập
n3_basic_drafts	batch_0151_0160	R_0157	通勤	つうきん	đi làm (di chuyển đến nơi làm)	Thông Cần
n3_basic_drafts	batch_0151_0160	R_0157	新入社員	しんにゅうしゃいん	nhân viên mới vào công ty	Tân Nhập Xã Viên
n3_basic_drafts	batch_0151_0160	R_0157	育成	いくせい	đào tạo, nuôi dưỡng	Dục Thành
n3_basic_drafts	batch_0151_0160	R_0157	境界	きょうかい	ranh giới	Cảnh Giới
n3_basic_drafts	batch_0151_0160	R_0157	ハイブリッド勤務	はいぶりっどきんむ	làm việc kết hợp (vừa remote vừa đến văn phòng)	Cần Vụ
n3_basic_drafts	batch_0151_0160	R_0157	Web会議	うぇぶかいぎ	họp trực tuyến, hội nghị trực tuyến	Hội Nghị
n3_basic_drafts	batch_0151_0160	R_0157	曖昧	あいまい	mơ hồ, không rõ ràng	Ái Muội
n3_basic_drafts	batch_0151_0160	R_0158	追い詰められる	おいつめられる	bị dồn vào góc tường, bị áp lực	Truy Cật
n3_basic_drafts	batch_0151_0160	R_0158	抱え込む	かかえこむ	tự ôm hết một mình, không chia sẻ	Bão Nhập
n3_basic_drafts	batch_0151_0160	R_0158	落ち込む	おちこむ	suy sụp, chán nản	Lạc Nhập
n3_basic_drafts	batch_0151_0160	R_0158	気分転換	きぶんてんかん	thay đổi tâm trạng, giải khuây	Khí Phân Chuyển Hoán
n3_basic_drafts	batch_0151_0160	R_0158	怠る	おこたる	lơ là, sao nhãng	Đãi
n3_basic_drafts	batch_0151_0160	R_0158	ケア	けあ	chăm sóc, quan tâm	
n3_basic_drafts	batch_0151_0160	R_0158	心療内科	しんりょうないか	phòng khám tâm lý nội khoa (chuyên về stress tâm lý ảnh hưởng cơ thể)	Tâm Liệu Nội Khoa
n3_basic_drafts	batch_0151_0160	R_0158	症状	しょうじょう	triệu chứng	Chứng Trạng
n3_basic_drafts	batch_0151_0160	R_0158	専門家	せんもんか	chuyên gia	Chuyên Môn Gia
n3_basic_drafts	batch_0151_0160	R_0159	過言ではない	かごんではない	không phải là nói quá	Quá Ngôn
n3_basic_drafts	batch_0151_0160	R_0159	精神的な負担	せいしんてきなふたん	gánh nặng tinh thần	Tinh Thần Đích Phụ Đam
n3_basic_drafts	batch_0151_0160	R_0159	拡散	かくさん	lan truyền, phát tán	Khuếch Tán
n3_basic_drafts	batch_0151_0160	R_0159	発信元	はっしんもと	nguồn gốc thông tin	Phát Tín Nguyên
n3_basic_drafts	batch_0151_0160	R_0159	依存	いぞん	phụ thuộc, lệ thuộc	Y Tồn
n3_basic_drafts	batch_0151_0160	R_0159	有害	ゆうがい	có hại	Hữu Hại
n3_basic_drafts	batch_0151_0160	R_0159	健全	けんぜん	lành mạnh, khỏe khoắn	Kiện Toàn
n3_basic_drafts	batch_0151_0160	R_0159	バランスを保つ	ばらんすをたもつ	giữ cân bằng	Bảo
n3_basic_drafts	batch_0151_0160	R_0160	就職活動	しゅうしょくかつどう	hoạt động tìm việc làm (就活)	Tựu Chức Hoạt Động
n3_basic_drafts	batch_0151_0160	R_0160	業界研究	ぎょうかいけんきゅう	nghiên cứu ngành	Nghiệp Giới Nghiên Cứu
n3_basic_drafts	batch_0151_0160	R_0160	自己分析	じこぶんせき	phân tích bản thân	Tự Kỉ Phân Tích
n3_basic_drafts	batch_0151_0160	R_0160	明確	めいかく	rõ ràng, minh bạch	Minh Xác
n3_basic_drafts	batch_0151_0160	R_0160	内定	ないてい	thư mời làm việc (trước khi tốt nghiệp)	Nội Định
n3_basic_drafts	batch_0151_0160	R_0160	向き合う	むきあう	đối mặt, đối diện	Hướng Hợp
n3_basic_drafts	batch_0151_0160	R_0160	エントリーシート	えんとりーしーと	hồ sơ xin việc (ES — viết sẵn trước phỏng vấn)	
n3_basic_drafts	batch_0151_0160	R_0160	強み	つよみ	điểm mạnh	Cường
n3_basic_drafts	batch_0151_0160	R_0160	エピソード	えぴそーど	giai thoại, câu chuyện cụ thể	
n3_basic_drafts	batch_0161_0170	R_0161	屋台	やたい	quầy hàng, xe đẩy bán hàng	Ốc Thai
n3_basic_drafts	batch_0161_0170	R_0161	出し物	だしもの	tiết mục biểu diễn, trò chơi	Xuất Vật
n3_basic_drafts	batch_0161_0170	R_0161	浴衣	ゆかた	yukata (kimono mùa hè)	Dục Y
n3_basic_drafts	batch_0161_0170	R_0161	金魚すくい	きんぎょすくい	trò vớt cá vàng	Kim Ngư
n3_basic_drafts	batch_0161_0170	R_0161	祭り離れ	まつりばなれ	xa rời lễ hội (xu hướng ít tham gia hơn)	Tế Li
n3_basic_drafts	batch_0161_0170	R_0161	賑やか	にぎやか	rộn rã, nhộn nhịp	Tấn
n3_basic_drafts	batch_0161_0170	R_0161	盆踊り	ぼんおどり	điệu múa bon odori (điệu múa truyền thống trong lễ hội mùa hè Nhật)	Bồn Dũng
n3_basic_drafts	batch_0161_0170	R_0161	絆	きずな	sợi dây gắn kết, tình nghĩa gắn bó	Bán
n3_basic_drafts	batch_0161_0170	R_0162	引っ越す	ひっこす	chuyển nhà	Dẫn Việt
n3_basic_drafts	batch_0161_0170	R_0162	びしょぬれ	びしょぬれ	ướt sũng, ướt như chuột lột	
n3_basic_drafts	batch_0161_0170	R_0162	手続き	てつづき	thủ tục	Thủ Tục
n3_basic_drafts	batch_0161_0170	R_0162	焦る	あせる	hốt hoảng, lo lắng, cuống lên	Tiêu
n3_basic_drafts	batch_0161_0170	R_0162	吹き飛ぶ	ふきとぶ	bay biến, tan biến	Xuy Phi
n3_basic_drafts	batch_0161_0170	R_0162	山積み	やまづみ	chất đống như núi	San Tích
n3_basic_drafts	batch_0161_0170	R_0162	設置する	せっちする	lắp đặt, thiết lập	Thiết Trí
n3_basic_drafts	batch_0161_0170	R_0162	弾む	はずむ	rộn ràng, hứng khởi, nảy lên	Đàn
n3_basic_drafts	batch_0161_0170	R_0162	転入届	てんにゅうとどけ	giấy đăng ký nhập khẩu (nộp tại cơ quan hành chính khi chuyển đến nơi ở mới)	Chuyển Nhập Giới
n3_basic_drafts	batch_0161_0170	R_0163	気まぐれ	きまぐれ	hay thay đổi, thất thường, tùy hứng	Khí
n3_basic_drafts	batch_0161_0170	R_0163	丸まる	まるまる	cuộn tròn lại	Hoàn
n3_basic_drafts	batch_0161_0170	R_0163	毛並み	けなみ	bộ lông (sắp xếp của lông thú)	Mao Tịnh
n3_basic_drafts	batch_0161_0170	R_0163	ブラッシング		chải lông, chải bằng bàn chải	
n3_basic_drafts	batch_0161_0170	R_0163	気難しい	きむずかしい	khó tính, khó chiều	Khí Nan
n3_basic_drafts	batch_0161_0170	R_0163	甘える	あまえる	làm nũng, cậy nhờ vào tình thương	Cam
n3_basic_drafts	batch_0161_0170	R_0163	豊か	ゆたか	phong phú, giàu có (về cảm xúc, trải nghiệm)	Phong
n3_basic_drafts	batch_0161_0170	R_0163	気まぐれ	きまぐれ	thất thường, tùy hứng (tính cách hay thay đổi)	Khí
n3_basic_drafts	batch_0161_0170	R_0164	なかなか～ない	なかなか～ない	mãi vẫn không, khó mà...	
n3_basic_drafts	batch_0161_0170	R_0164	自信	じしん	sự tự tin	Tự Tín
n3_basic_drafts	batch_0161_0170	R_0164	優先する	ゆうせんする	ưu tiên	Ưu Tiên
n3_basic_drafts	batch_0161_0170	R_0164	完璧	かんぺき	hoàn hảo, hoàn toàn	Hoàn Bích
n3_basic_drafts	batch_0161_0170	R_0164	諦める	あきらめる	bỏ cuộc, từ bỏ	Đế
n3_basic_drafts	batch_0161_0170	R_0164	かえって	かえって	ngược lại, trái lại, càng thêm	
n3_basic_drafts	batch_0161_0170	R_0164	伝える	つたえる	truyền đạt, chuyển tải ý	Truyền
n3_basic_drafts	batch_0161_0170	R_0164	上達	じょうたつ	tiến bộ, nâng cao kỹ năng	Thượng Đạt
n3_basic_drafts	batch_0161_0170	R_0165	神輿	みこし	kiệu thần, kiệu rước trong lễ hội Nhật	Thần Dữ, dự
n3_basic_drafts	batch_0161_0170	R_0165	担ぐ	かつぐ	khiêng, vác (trên vai)	Đam
n3_basic_drafts	batch_0161_0170	R_0165	伝統	でんとう	truyền thống	Truyền Thống
n3_basic_drafts	batch_0161_0170	R_0165	屋台	やたい	quầy hàng ngoài trời, xe đẩy bán đồ ăn	Ốc Thai
n3_basic_drafts	batch_0161_0170	R_0165	見物客	けんぶつきゃく	người đến xem, du khách tham quan	Kiến Vật Khách
n3_basic_drafts	batch_0161_0170	R_0165	印象的	いんしょうてき	ấn tượng, gây ấn tượng	Ấn Tượng Đích
n3_basic_drafts	batch_0161_0170	R_0165	体力	たいりょく	thể lực, sức khỏe thể chất	Thể Lực
n3_basic_drafts	batch_0161_0170	R_0165	チームワーク		tinh thần đồng đội, làm việc nhóm	
n3_basic_drafts	batch_0161_0170	R_0166	自然災害	しぜんさいがい	thiên tai, thảm họa thiên nhiên	Tự Nhiên Tai Hại
n3_basic_drafts	batch_0161_0170	R_0166	非常食	ひじょうしょく	đồ ăn dự phòng khẩn cấp	Phi Thường Thực
n3_basic_drafts	batch_0161_0170	R_0166	懐中電灯	かいちゅうでんとう	đèn pin cầm tay	Hoài Trung Điện Đăng
n3_basic_drafts	batch_0161_0170	R_0166	避難場所	ひなんばしょ	địa điểm sơ tán, nơi lánh nạn	Tị Nan Tràng Sở
n3_basic_drafts	batch_0161_0170	R_0166	土砂崩れ	どしゃくずれ	sạt lở đất	Thổ Sa Băng
n3_basic_drafts	batch_0161_0170	R_0166	防災グッズ		đồ dùng phòng chống thiên tai	Phòng Tai
n3_basic_drafts	batch_0161_0170	R_0166	避難訓練	ひなんくんれん	diễn tập sơ tán	Tị Nan Huấn Luyện
n3_basic_drafts	batch_0161_0170	R_0166	怠る	おこたる	lơ là, xao nhãng, bỏ bê	Đãi
n3_basic_drafts	batch_0161_0170	R_0166	ハザードマップ		bản đồ ngập lụt / bản đồ rủi ro thiên tai (hazard map)	
n3_basic_drafts	batch_0161_0170	R_0167	親友	しんゆう	bạn thân, người bạn thân thiết	Thân Hữu
n3_basic_drafts	batch_0161_0170	R_0167	出張	しゅっちょう	đi công tác	Xuất Trương
n3_basic_drafts	batch_0161_0170	R_0167	事前に	じぜんに	trước đó, sự chuẩn bị trước	Sự Tiền
n3_basic_drafts	batch_0161_0170	R_0167	大喜び	おおよろこび	vui mừng khôn xiết, hết sức vui	Đại Hỉ
n3_basic_drafts	batch_0161_0170	R_0167	転職	てんしょく	chuyển việc, đổi công việc	Chuyển Chức
n3_basic_drafts	batch_0161_0170	R_0167	別れ際	わかれぎわ	lúc chia tay, thời điểm từ biệt	Biệt Tế
n3_basic_drafts	batch_0161_0170	R_0167	誓う	ちかう	thề, hứa chắc chắn	Thệ
n3_basic_drafts	batch_0161_0170	R_0167	遠距離	えんきょり	khoảng cách xa, tầm xa	Viễn Cự Li
n3_basic_drafts	batch_0161_0170	R_0168	節約	せつやく	tiết kiệm, tiêu dùng có tiết chế	Tiết Ước
n3_basic_drafts	batch_0161_0170	R_0168	消費	しょうひ	tiêu dùng, tiêu thụ	Tiêu Phí
n3_basic_drafts	batch_0161_0170	R_0168	満足	まんぞく	sự thỏa mãn, hài lòng	Mãn Túc
n3_basic_drafts	batch_0161_0170	R_0168	才能	さいのう	tài năng, năng khiếu	Tài Năng
n3_basic_drafts	batch_0161_0170	R_0168	区別	くべつ	sự phân biệt	Khu Biệt
n3_basic_drafts	batch_0161_0170	R_0168	品質	ひんしつ	chất lượng	Phẩm Chất
n3_basic_drafts	batch_0161_0170	R_0168	我慢	がまん	kiềm chế bản thân, chịu đựng, nhẫn nại	Ngã Mạn
n3_basic_drafts	batch_0161_0170	R_0168	不要	ふよう	không cần thiết, vô dụng	Bất Yếu
n3_basic_drafts	batch_0161_0170	R_0169	習慣	しゅうかん	thói quen	Tập Quán
n3_basic_drafts	batch_0161_0170	R_0169	記事	きじ	bài báo, bài viết (trên báo chí)	Kí Sự
n3_basic_drafts	batch_0161_0170	R_0169	仮定	かてい	giả định, giả sử	Giả Định
n3_basic_drafts	batch_0161_0170	R_0169	報道	ほうどう	đưa tin, bản tin, báo cáo tin tức	Báo Đạo
